Global_ID	Database_Source	Search_Date	Record_ID_in_DB	Title	Authors	Year	DOI	Link_URL	Type	Record_Status	Duplicate_Group_I	Duplicate_Removal_Reason	Included_in_Unique_Set	Stage_1_R1	Stage_1_R2	Stage_1_Conflict	Stage_1_FinalDecision	Stage_1_Notes	Stage_2_FullText_Available	Stage_2_R1	Stage_2_R2	Stage_2_Conflict	Stage_2_FinalDecision	ExclusionReasonCode	ExclusionReasonDetail	FullText_FilePath	QA1	QA2	QA3	QA4	QA5	QA6	QA7	QA8	QA9	QA10	QA_Total	QA_Average	QA_IncludeFlag	Final_Inclusion_Status	Reason_if_Excluded	Notes
170	Springer	25-10-2025	170	Software defect prediction using global and local models	Vikas SuhagSanjay Kumar DubeyBhupendra Kumar Sharma	2024	10.1007/s13198-024-02407-7	https://link.springer.com/article/10.1007/s13198-024-02407-7	Journal	unique			1	1	0	1	0							E1																0		
171	Springer	25-10-2025	171	Analysis of Bio Inspired Based Hybrid Learning Model for Software Defect Prediction	Sahana P. ShankarShilpa Shashikant Chaudhari	2024	10.1007/s42979-024-03171-y	https://link.springer.com/article/10.1007/s42979-024-03171-y	Journal	unique			1	1	1	0	1		1	1	1	0	1																	1		
172	Springer	25-10-2025	172	Enhanced software defect prediction using krill herd algorithm with stacked LSTM with attention mechanism	Oshina VasishthAnkita Bansal	2024	10.1007/s13198-024-02630-2	https://link.springer.com/article/10.1007/s13198-024-02630-2	Journal	unique			1	1	1	0	1		1	1	1	0	1																	1		
173	Springer	25-10-2025	173	IRJIT: A simple, online, information retrieval approach for just-in-time software defect prediction	Hareem SaharAbdul Ali BangashAbram HindleDenilson Barbosa	2024	10.1007/s10664-024-10514-z	https://link.springer.com/article/10.1007/s10664-024-10514-z	Journal	unique			1	0	0	0	0							E3																		
174	Springer	25-10-2025	174	A new binary chaos-based metaheuristic algorithm for software defect prediction	Bahman ArastehKeyvan ArastehAli GhaffariReza Ghanbarzadeh	2024	10.1007/s10586-024-04486-4	https://link.springer.com/article/10.1007/s10586-024-04486-4	Journal	unique			1	0	0	0	0							E3																		
175	Springer	25-10-2025	175	Bridging expert knowledge with deep learning techniques for just-in-time defect prediction	Xin ZhouDongGyun HanDavid Lo	2024	10.1007/s10664-024-10591-0	https://link.springer.com/article/10.1007/s10664-024-10591-0	Journal	unique	60		1	0	0	0	0							E3																		
176	Springer	25-10-2025	176	LineFlowDP: A Deep Learning-Based Two-Phase Approach for Line-Level Defect Prediction	Fengyu YangFa ZhongGuangdong ZengPeng XiaoWei Zheng	2024	10.1007/s10664-023-10439-z	https://link.springer.com/article/10.1007/s10664-023-10439-z	Journal	unique	54		1	1	1	0	1		1	1	1	0	1																	1		
177	Springer	25-10-2025	177	An empirical study of data sampling techniques for just-in-time software defect prediction	Zhiqiang LiQiannan DuHongyu ZhangXiao-Yuan JingFei Wu	2024	10.1007/s10515-024-00455-8	https://link.springer.com/article/10.1007/s10515-024-00455-8	Journal	unique			1	0	0	0	0							E3																		
178	Springer	25-10-2025	178	A Survey of Software Defect Prediction Based on Deep Learning	Meetesh NevendraPradeep Singh	2022	10.1007/s11831-022-09787-8	https://link.springer.com/article/10.1007/s11831-022-09787-8	Journal	unique	5		1	0	0	0	0							E2																		
179	Springer	25-10-2025	179	Deployment and performance monitoring of docker based federated learning framework for software defect prediction	Ruchika MalhotraAnjali BansalMarouane Kessentini	2024	10.1007/s10586-024-04266-0	https://link.springer.com/article/10.1007/s10586-024-04266-0	Journal	unique			1	0	0	0	0							E3																		
180	Springer	25-10-2025	180	Exploring better alternatives to size metrics for explainable software defect prediction	Chenchen ChaiGuisheng FanHuiqun YuZijie HuangJianshu DingYao Guan	2023	10.1007/s11219-023-09656-y	https://link.springer.com/article/10.1007/s11219-023-09656-y	Journal	unique			1	0	0	0	0							E3																		
181	Springer	25-10-2025	181	An adaptive synthetic sampling and batch generation-oriented hybrid approach for addressing class imbalance problem in software defect prediction	Anam TaskeenSaif Ur Rehman KhanAtif Mashkoor	2024	10.1007/s00500-024-10378-x	https://link.springer.com/article/10.1007/s00500-024-10378-x	Journal	unique			1	0	0	0	0							E3																		
182	Springer	25-10-2025	182	Effect of Data Sampling on Cone Shaped Embedded Normalization in Just in Time Software Defect Prediction	Lipika GoelSonam GuptaDharmendra KumarVinay Pathak	2024	10.1007/s42979-024-02703-w	https://link.springer.com/article/10.1007/s42979-024-02703-w	Journal	unique			1	0	0	0	0							E3																		
183	Springer	25-10-2025	183	Towards graph-anonymization of software analytics data: empirical study on JIT defect prediction	Akshat MalikBram AdamsAhmed Hassan	2024	10.1007/s10664-024-10464-6	https://link.springer.com/article/10.1007/s10664-024-10464-6	Journal	unique			1	0	0	0	0							E3																		
184	Springer	25-10-2025	184	Software defect prediction using a bidirectional LSTM network combined with oversampling techniques	Nasraldeen Alnor Adam KhleelKÃ¡roly NehÃ©z	2023	10.1007/s10586-023-04170-z	https://link.springer.com/article/10.1007/s10586-023-04170-z	Journal	unique			1	1	1	0	1		1	1	1	0	1																	1		
185	Springer	25-10-2025	185	Defect prediction using deep learning with Network Portrait Divergence for software evolution	Vijay WalunjGharib GharibiRakan AlanaziYugyung Lee	2022	10.1007/s10664-022-10147-0	https://link.springer.com/article/10.1007/s10664-022-10147-0	Journal	unique	11		1	1	1	0	1		1	1	1	0	1																	1		
186	Springer	25-10-2025	186	Performance evaluation of software defect prediction with NASA dataset using machine learning techniques	Tamanna SiddiquiMohd Mustaqeem	2023	10.1007/s41870-023-01528-9	https://link.springer.com/article/10.1007/s41870-023-01528-9	Journal	unique			1	0	0	0	0							E1																		
187	Springer	25-10-2025	187	Implicit and explicit mixture of experts models for software defect prediction	Aditya Shankar MishraSantosh Singh Rathore	2023	10.1007/s11219-023-09640-6	https://link.springer.com/article/10.1007/s11219-023-09640-6	Journal	unique			1	1	0	1	0							E1																0		
188	Springer	25-10-2025	188	Cascade Generalization-Based Classifiers for Software Defect Prediction	Aminat T. BashirAbdullateef O. BalogunMatthew O. AdigunSunday A. AjagbeLuiz Fernando CapretzJoseph B. AwotundeHammed A. Mojeed	2024	10.1007/978-3-031-70285-3_4	https://link.springer.com/chapter/10.1007/978-3-031-70285-3_4	Conference	unique			1	0	0	0	0							E3																		
189	Springer	25-10-2025	189	Machine learning-based defect prediction model using multilayer perceptron algorithm for escalating the reliability of the software	Sapna JunejaAli NaumanMudita UppalDeepali GuptaRoobaea AlroobaeaBahodir MuminovYuning Tao	2023	10.1007/s11227-023-05836-6	https://link.springer.com/article/10.1007/s11227-023-05836-6	Journal	unique			1	0	0	0	0							E1																		
190	Springer	25-10-2025	190	Enhancing IOT based software defect prediction in analytical data management using war strategy optimization and Kernel ELM	Islam ZadaAbdullah AlshammariAhmad A. MazharAbdullah AldaeejSultan Noman QasemKashif AmjadJawad H. Alkhateeb	2023	10.1007/s11276-023-03591-3	https://link.springer.com/article/10.1007/s11276-023-03591-3	Journal	unique			1	0	0	0	0							E3																		
191	Springer	25-10-2025	191	SMAN2: Soft-Max Multilayer Adversarial Neural Network-Based Cross-Project Software Defect Prediction	V. RuckmaniS. Prakasam	2023	10.1007/s42979-023-02224-y	https://link.springer.com/article/10.1007/s42979-023-02224-y	Journal	unique			1	1	1	0	1		1	1	1	0	1																	1		
192	Springer	25-10-2025	192	Just-in-time defect prediction for mobile applications: using shallow or deep learning?	Raymon van DinterCagatay CatalGÃ¶rkem GirayBedir Tekinerdogan	2023	10.1007/s11219-023-09629-1	https://link.springer.com/article/10.1007/s11219-023-09629-1	Journal	unique	53		1	0	0	0	0							E3																		
193	Springer	25-10-2025	193	Software Defect Prediction: A Machine Learning Approach with Voting Ensemble	Marcela MosqueraRemigio Hurtado	2024	10.1007/978-981-97-3559-4_47	https://link.springer.com/chapter/10.1007/978-981-97-3559-4_47	Conference	unique			1	0	0	0	0							E1																		
194	Springer	25-10-2025	194	On the validity of retrospective predictive performance evaluation procedures in just-in-time software defect prediction	Liyan SongLeandro L. MinkuXin Yao	2023	10.1007/s10664-023-10341-8	https://link.springer.com/article/10.1007/s10664-023-10341-8	Journal	unique			1	0	0	0	0							E3																		
195	Springer	25-10-2025	195	Automated Software Defect Prediction Model: AdaBoost-Based Support Vector Machine Approach	Debasish PradhanDebendra Muduli	2024	10.1007/978-981-97-4657-6_19	https://link.springer.com/chapter/10.1007/978-981-97-4657-6_19	Conference	unique			1	0	0	0	0							E1																		
196	Springer	25-10-2025	196	LRNN: A Formal Logic Rules-Based Neural Network for Software Defect Prediction	Yuxiang ShangShaoying Liu	2024	10.1007/978-981-96-0617-7_7	https://link.springer.com/chapter/10.1007/978-981-96-0617-7_7	Conference	unique			1	1	1	0	1		0	0	0	0	0	E5																		
197	Springer	25-10-2025	197	Software defect prediction using hybrid techniques: a systematic literature review	Ruchika MalhotraSonali ChawlaAnjali Sharma	2023	10.1007/s00500-022-07738-w	https://link.springer.com/article/10.1007/s00500-022-07738-w	Journal	unique			1	0	0	0	0							E2																		
198	Springer	25-10-2025	198	Handling uncertainty issue in software defect prediction utilizing a hybrid of ANFIS and turbulent flow of water optimization algorithm	M. A. ElsabaghO. E. EmamM. G. GafarT. Medhat	2023	10.1007/s00521-023-09315-0	https://link.springer.com/article/10.1007/s00521-023-09315-0	Journal	unique			1	0	0	0	0							E3																		
199	Springer	25-10-2025	199	An investigation of online and offline learning models for online Just-in-Time Software Defect Prediction	George G. CabralLeandro L. MinkuAdriano L.Â I. OliveiraDinaldo A. PessoaSadia Tabassum	2023	10.1007/s10664-023-10335-6	https://link.springer.com/article/10.1007/s10664-023-10335-6	Journal	unique			1	0	0	0	0							E3																		
200	Springer	25-10-2025	200	A novel approach for software defect prediction using CNN and GRU based on SMOTE Tomek method	Nasraldeen Alnor Adam KhleelKÃ¡roly NehÃ©z	2023	10.1007/s10844-023-00793-1	https://link.springer.com/article/10.1007/s10844-023-00793-1	Journal	unique			1	1	1	0	1		1	1	1	0	1																	1		
201	Springer	25-10-2025	201	Cross-Project Defect Prediction: Leveraging Knowledge Transfer for Improved Software Quality Assurance	Prachi SasankarGopal Sakarkar	2024	10.1007/978-981-99-8661-3_22	https://link.springer.com/chapter/10.1007/978-981-99-8661-3_22	Conference	unique			1	1	0	1	1		0	0	0	0	0	E5																		
202	Springer	25-10-2025	202	On the Relevance of Graph2Vec Source Code Embeddings for Software Defect Prediction	Diana-Lucia MiholcaZsuzsanna OneÅ£-Marian	2024	10.1007/978-3-031-61753-9_7	https://link.springer.com/chapter/10.1007/978-3-031-61753-9_7	Conference	unique			1	1	1	0	1		0	0	0	0	0	E5																		
203	Springer	25-10-2025	203	Software Defect Prediction Using Abstract Syntax Trees Features and Object Oriented Metrics	Anushka SethiAseem SangalayRuchika Malhotra	2024	10.1007/978-3-031-55048-5_13	https://link.springer.com/chapter/10.1007/978-3-031-55048-5_13	Book	unique			1	1	1	0	1		0	0	0	0	0	E5																		
204	Springer	25-10-2025	204	Cross-Project Software Defect Prediction Based on Feature Selection and Knowledge Distillation	Songsong LingBin TangYe TaoQiang HuJunwei DuXu Yu	2024	10.1007/978-981-97-5594-3_12	https://link.springer.com/chapter/10.1007/978-981-97-5594-3_12	Conference	unique			1	1	0	1	0							E1																		
205	Springer	25-10-2025	205	Meta network attention-based feature matching for heterogeneous defect prediction	Meetesh NevendraPradeep Singh	2024	10.1007/s10515-024-00480-7	https://link.springer.com/article/10.1007/s10515-024-00480-7	Journal	unique			1	1	1	0	1		1	1	1	0	1																	1		
206	Springer	25-10-2025	206	Performing Software Defect Prediction Using Deep Learning	Saksham Gurung	2022	10.1007/978-3-031-22405-8_25	https://link.springer.com/chapter/10.1007/978-3-031-22405-8_25	Conference	unique	55		1	1	1	0	1		0	0	0	0	0	E5																		
207	Springer	25-10-2025	207	Parameter-efficient fine-tuning of pre-trained code models for just-in-time defect prediction	Manar Abu TalibAli Bou NassifMohammad AzzehYaser AleshYaman Afadar	2024	10.1007/s00521-024-09930-5	https://link.springer.com/article/10.1007/s00521-024-09930-5	Journal	unique			1	0	0	0	0							E3																		
208	Springer	25-10-2025	208	Comparative Analysis of Software Defect Prediction Using Dimensionality Reduction	Ruchika MalhotraSanyam SharmaSanskar Aggarwal	2023	10.1007/978-981-19-6088-8_16	https://link.springer.com/chapter/10.1007/978-981-19-6088-8_16	Conference	unique			1	0	0	0	0							E3																		
209	Springer	25-10-2025	209	Software Defect Prediction Survey Introducing Innovations with Multiple Techniques	M. PrashanthiG. SumalathaK. MamathaK. Lavanya	2023	10.1007/978-981-19-8086-2_75	https://link.springer.com/chapter/10.1007/978-981-19-8086-2_75	Conference	unique			1	0	0	0	0							E2																		
210	Springer	25-10-2025	210	Enhancing Software Defect Prediction: Exploring the Predictive Power of Two Data Flow Metrics	Adam RomanRafaÅ‚ BroÅ¼ekJarosÅ‚aw Hryszko	2024	10.1007/978-3-031-64182-4_13	https://link.springer.com/chapter/10.1007/978-3-031-64182-4_13	Conference	unique			1	0	0	0	0							E3																		
211	Springer	25-10-2025	211	A Review for Software Defect Prediction Using Machine Learning Algorithms	Enjy Khaled AliM. M. EissaA. Fatma Omara	2023	10.1007/978-981-99-4764-5_14	https://link.springer.com/chapter/10.1007/978-981-99-4764-5_14	Conference	unique			1	0	0	0	0							E1																		
212	Springer	25-10-2025	212	Software Defect Prediction Using ROS-KPCA Stacked Generalization Model	Bhaskar MarapelliAnil CarieSardar M. N. Islam	2023	10.1007/978-981-19-7513-4_51	https://link.springer.com/chapter/10.1007/978-981-19-7513-4_51	Conference	unique			1	1	0	1	0							E1																		
213	Springer	25-10-2025	213	Software Defect Prediction: An ML Approach-Based Comprehensive Study	Kunal AnandAjay Kumar Jena	2023	10.1007/978-981-19-4990-6_46	https://link.springer.com/chapter/10.1007/978-981-19-4990-6_46	Conference	unique			1	0	0	0	0							E3																		
214	Springer	25-10-2025	214	Feature Engineering to Heterogeneous Cross Software Projects Defect Prediction: A Novel Framework	Rohit VashishtSyed Afzal Murtaza Rizvi	2023	10.1007/s13369-022-07337-9	https://link.springer.com/article/10.1007/s13369-022-07337-9	Journal	unique			1	1	1	0	1		1	1	1	0	1																	1		
215	Springer	25-10-2025	215	Hybrid Defect Prediction Model Based on Counterfactual Feature Optimization	Wei ZhengTeng Fei ChenMei Ting HuFeng Yu YangXin FanPeng Xiao	2023	10.1007/s44230-023-00034-2	https://link.springer.com/article/10.1007/s44230-023-00034-2	Journal	unique			1	1	1	0	1		1	1	1	0	1																	1		
216	Springer	25-10-2025	216	A clustering approach for software defect prediction using hybrid social mimic optimization algorithm	K ThirumoorthyJ Jerold John Britto	2022	10.1007/s00607-022-01100-6	https://link.springer.com/article/10.1007/s00607-022-01100-6	Journal	unique			1	0	1	1	0							E1																		
217	Springer	25-10-2025	217	Adaptive recurrent neural network for software defect prediction with the aid of quantum theory-particle swarm optimization	A. J. AnjuJ. E. Judith	2022	10.1007/s11042-022-14065-7	https://link.springer.com/article/10.1007/s11042-022-14065-7	Journal	unique			1	1	1	0	1		1	1	1	0	1																	1		
218	Springer	25-10-2025	218	CodeBERT Based Software Defect Prediction for Edge-Cloud Systems	Sunjae KwonJong-In JangSungu LeeDuksan RyuJongmoon Baik	2023	10.1007/978-3-031-25380-5_1	https://link.springer.com/chapter/10.1007/978-3-031-25380-5_1	Conference	unique			1	0	0	0	0							E3																		
219	Springer	25-10-2025	219	A comparative study of software defect binomial classification prediction models based on machine learning	Hongwei TaoXiaoxu NiuLang XuLianyou FuQiaoling CaoHaoran ChenSongtao ShangYang Xian	2024	10.1007/s11219-024-09683-3	https://link.springer.com/article/10.1007/s11219-024-09683-3	Journal	unique			1	0	0	0	0							E1																		
220	Springer	25-10-2025	220	Literature Review: A Comparative Study of Software Defect Prediction Techniques	Tarunim SharmaAman JatainShalini BhaskarKavita Pabreja	2023	10.1007/978-981-19-7041-2_2	https://link.springer.com/chapter/10.1007/978-981-19-7041-2_2	Conference	unique			1	0	0	0	0							E2																		
221	Springer	25-10-2025	221	Exploring the impact of data preprocessing techniques on composite classifier algorithms in cross-project defect prediction	Andreea VescanRadu GÄƒceanuCamelia Åžerban	2024	10.1007/s10515-024-00454-9	https://link.springer.com/article/10.1007/s10515-024-00454-9	Journal	unique			1	0	0	0	0							E1																		
222	Springer	25-10-2025	222	Cross-project defect prediction via semantic and syntactic encoding	Siyu JiangYuwen ChenZhenhang HeYunpeng ShangLe Ma	2024	10.1007/s10664-024-10495-z	https://link.springer.com/article/10.1007/s10664-024-10495-z	Journal	unique			1	1	1	0	1		1	1	1	0	1																	1		
223	Springer	25-10-2025	223	Adversarial domain adaptation for cross-project defect prediction	Hengjie SongGuobin WuLe MaYufei PanQingan HuangSiyu Jiang	2023	10.1007/s10664-023-10371-2	https://link.springer.com/article/10.1007/s10664-023-10371-2	Journal	unique			1	1	1	0	1		1	1	1	0	1																	1		
224	Springer	25-10-2025	224	Software defect prediction employing BiLSTM and BERT-based semantic feature	Md Nasir UddinBixin LiZafar AliPavlos KefalasInayat KhanIslam Zada	2022	10.1007/s00500-022-06830-5	https://link.springer.com/article/10.1007/s00500-022-06830-5	Journal	unique			1	1	1	0	1		1	1	1	0	1																	1		
225	Springer	25-10-2025	225	Empirical validation of feature selection techniques for cross-project defect prediction	Ruchika MalhotraShweta Meena	2023	10.1007/s13198-023-02051-7	https://link.springer.com/article/10.1007/s13198-023-02051-7	Journal	unique			1	0	1	1	0							E1																		
226	Springer	25-10-2025	226	Efficiency of oversampling methods for enhancing software defect prediction by using imbalanced data	Tirimula Rao BenalaKarunya Tantati	2022	10.1007/s11334-022-00457-3	https://link.springer.com/article/10.1007/s11334-022-00457-3	Journal	unique			1	0	1	1	0							E1																		
227	Springer	25-10-2025	227	Software defect prediction based on nested-stacking and heterogeneous feature selection	Li-qiong ChenCan WangShi-long Song	2022	10.1007/s40747-022-00676-y	https://link.springer.com/article/10.1007/s40747-022-00676-y	Journal	unique			1	0	0	0	0							E3																		
228	Springer	25-10-2025	228	Correlation-based modified long short-term memory network approach for software defect prediction	Suresh Kumar PemmadaH. S. BeheraJanmenjoy NayakBighnaraj Naik	2022	10.1007/s12530-022-09423-7	https://link.springer.com/article/10.1007/s12530-022-09423-7	Journal	unique			1	1	1	0	1		1	1	1	0	1																	1		
229	Springer	25-10-2025	229	Using Ensemble of Different Classifiers for Defect Prediction	Ruchika MalhotraAnkit KumarMuskan Gupta	2023	10.1007/978-981-99-3758-5_39	https://link.springer.com/chapter/10.1007/978-981-99-3758-5_39	Conference	unique			1	0	1	1	0							E1																		
230	Springer	25-10-2025	230	A Framework for Software Defect Prediction Using Optimal Hyper-Parameters of Deep Neural Network	Rakesh KumarAmrita Chaturvedi	2023	10.1007/978-981-99-1648-1_14	https://link.springer.com/chapter/10.1007/978-981-99-1648-1_14	Conference	unique			1	1	1	0	1		0	0	0	0	0	E5																		
231	Springer	25-10-2025	231	HTL-DP: Homogeneous Transfer Learning for Defect Prediction	Meetesh NevendraPradeep Singh	2023	10.1007/978-3-031-13150-9_22	https://link.springer.com/chapter/10.1007/978-3-031-13150-9_22	Conference	unique			1	1	1	0	1		0	0	0	0	0	E5																		
232	Springer	25-10-2025	232	An Empirical Analysis on Just-In-Time Defect Prediction Models for Self-driving Software Systems	Jiwon ChoiSaranya ManikandanDuksan RyuJongmoon Baik	2023	10.1007/978-3-031-25380-5_3	https://link.springer.com/chapter/10.1007/978-3-031-25380-5_3	Conference	unique			1	0	0	0	0							E3																		
233	Springer	25-10-2025	233	Just-in-time software defect prediction using deep temporal convolutional networks	Pasquale ArdimentoLerina AversanoMario Luca BernardiMarta CimitileMartina Iammarino	2021	10.1007/s00521-021-06659-3	https://link.springer.com/article/10.1007/s00521-021-06659-3	Journal	unique			1	0	0	0	0							E3																		
234	Springer	25-10-2025	234	Effective software defect prediction using support vector machines (SVMs)	Somya Goyal	2021	10.1007/s13198-021-01326-1	https://link.springer.com/article/10.1007/s13198-021-01326-1	Journal	unique			1	0	0	0	0							E1																		
235	Springer	25-10-2025	235	SDPO: An Approach Towards Software Defect Prediction Using Ontology Driven Intelligence	N. ManojGerard Deepak	2022	10.1007/978-981-19-1677-9_15	https://link.springer.com/chapter/10.1007/978-981-19-1677-9_15	Conference	unique			1	0	1	1	0							E1																		
236	Springer	25-10-2025	236	Software-defect prediction within and across projects based on improved self-organizing data mining	Qing ZhangJunhua Ren	2021	10.1007/s11227-021-04113-8	https://link.springer.com/article/10.1007/s11227-021-04113-8	Journal	unique			1	0	0	0	0							E3																		
237	Springer	25-10-2025	237	On effort-aware metrics for defect prediction	Jonida Ã‡arkaMatteo EspositoDavide Falessi	2022	10.1007/s10664-022-10186-7	https://link.springer.com/article/10.1007/s10664-022-10186-7	Journal	unique			1	0	0	0	0							E3																		
238	Springer	25-10-2025	238	Grid Search-Optimized Artificial Neural Network for Heterogeneous Cross-Project Defect Prediction	Ruchika MalhotraShweta Meena	2023	10.1007/978-981-99-6550-2_34	https://link.springer.com/chapter/10.1007/978-981-99-6550-2_34	Conference	unique			1	1	1	0	1		0	0	0	0	0	E5																		
239	Springer	25-10-2025	239	Unsupervised Learning to Heterogeneous Cross Software Projects Defect Prediction	Rohit VashishtSyed Afzal Murtaza Rizvi	2022	10.1007/978-981-16-2594-7_54	https://link.springer.com/chapter/10.1007/978-981-16-2594-7_54	Conference	unique			1	1	1	0	1		0	0	0	0	0	E5																		
240	Springer	25-10-2025	240	Exploring the relationship between performance metrics and cost saving potential of defect prediction models	Steffen TunkelSteffen Herbold	2022	10.1007/s10664-022-10224-4	https://link.springer.com/article/10.1007/s10664-022-10224-4	Journal	unique			1	0	0	0	0							E3																		
241	Springer	25-10-2025	241	Handling Class-Imbalance with KNN (Neighbourhood) Under-Sampling for Software Defect Prediction	Somya Goyal	2021	10.1007/s10462-021-10044-w	https://link.springer.com/article/10.1007/s10462-021-10044-w	Journal	unique			1	0	0	0	0							E1																		
242	Springer	25-10-2025	242	DDG-Based Optimization Metrics for Defect Prediction	Yong ChenChao XuJing Selena HeSheng XiaoFanfan Shen	2022	10.1007/978-3-031-06794-5_1	https://link.springer.com/chapter/10.1007/978-3-031-06794-5_1	Conference	unique			1	0	1	1	0							E1																		
243	Springer	25-10-2025	243	An empirical study toward dealing with noise and class imbalance issues in software defect prediction	Sushant Kumar PandeyAnil Kumar Tripathi	2021	10.1007/s00500-021-06096-3	https://link.springer.com/article/10.1007/s00500-021-06096-3	Journal	unique			1	0	0	0	0							E1																0		
244	Springer	25-10-2025	244	A Feature Selection-Based K-NN Model for Fast Software Defect Prediction	Joseph Bamidele AwotundeSanjay MisraAbidemi Emmanuel AdeniyiMoses Kazeem AbiodunManju KaushikMorolake Oladayo Lawrence	2022	10.1007/978-3-031-10542-5_4	https://link.springer.com/chapter/10.1007/978-3-031-10542-5_4	Conference	unique			1	0	0	0	0							E1																		
245	Springer	25-10-2025	245	FENSE: A feature-based ensemble modeling approach to cross-project just-in-time defect prediction	Tanghaoran ZhangYue YuXinjun MaoYao LuZhixing LiHuaimin Wang	2022	10.1007/s10664-022-10185-8	https://link.springer.com/article/10.1007/s10664-022-10185-8	Journal	unique			1	0	0	0	0							E3																		
246	Springer	25-10-2025	246	Empirical Review on Just in Time Defect Prediction	Kavya GoelSonam GuptaLipika Goel	2022	10.1007/978-3-031-07012-9_44	https://link.springer.com/chapter/10.1007/978-3-031-07012-9_44	Conference	unique			1	0	0	0	0							E3																		
247	Springer	25-10-2025	247	Bootstrap aggregation ensemble learning-based reliable approach for software defect prediction by using characterized code feature	P. Suresh KumarH. S. BeheraJanmenjoy NayakBighnaraj Naik	2021	10.1007/s11334-021-00399-2	https://link.springer.com/article/10.1007/s11334-021-00399-2	Journal	unique			1	0	0	0	0							E1																		
248	Springer	25-10-2025	248	CrDrcnn: Design and Development of Crow Optimization-Based Deep Recurrent Neural Network for Software Defect Prediction	S. Sai Satyanarayana ReddyAshwani KumarN MounicaDonakanti Geetha	2022	10.1007/978-3-031-12638-3_2	https://link.springer.com/chapter/10.1007/978-3-031-12638-3_2	Conference	unique			1	1	1	0	1		0	0	0	0	0	E5																		
249	Springer	25-10-2025	249	Development of Homogenous Cross-Project Defect Prediction Model Using Artificial Neural Network	Abhishek GautamAnant GuptaBharti SinghAshwajit SinghShweta Meena	2022	10.1007/978-3-031-23724-9_19	https://link.springer.com/chapter/10.1007/978-3-031-23724-9_19	Conference	unique			1	1	1	0	1		0	0	0	0	0	E5																		
250	Springer	25-10-2025	250	Effort-aware cross-project just-in-time defect prediction framework for mobile apps	Tian ChengKunsong ZhaoSong SunMuhammad MateenJunhao Wen	2022	10.1007/s11704-021-1013-5	https://link.springer.com/article/10.1007/s11704-021-1013-5	Journal	unique			1	0	0	0	0							E3																		
251	Springer	25-10-2025	251	Continuous Defect Prediction in CI/CD Pipelines: A Machine Learning-Based Framework	Lazzarinetti GiorgioMassarenti NicolaSgrÃ² FabioSalafia Andrea	2022	10.1007/978-3-031-08421-8_41	https://link.springer.com/chapter/10.1007/978-3-031-08421-8_41	Conference	unique			1	0	0	0	0							E1																		
252	Springer	25-10-2025	252	Simplify Your Neural Networks: An Empirical Study on Cross-Project Defect Prediction	Ruchika MalhotraAbuzar Ahmed KhanAmrit Khera	2022	10.1007/978-981-16-3728-5_7	https://link.springer.com/chapter/10.1007/978-981-16-3728-5_7	Conference	unique			1	1	1	0	1		0	0	0	0	0	E5																		
253	Springer	25-10-2025	253	Feature Selection and Software Defect Prediction by Different Ensemble Classifiers	Natalya ShakhovskaVitaliy Yakovyna	2021	10.1007/978-3-030-86472-9_28	https://link.springer.com/chapter/10.1007/978-3-030-86472-9_28	Conference	unique			1	0	0	0	0							E1																		
254	Springer	25-10-2025	254	Evaluation of LMT and DNN Algorithms in Software Defect Prediction for Open-Source Software	Sundos Abdulameer AlazawiMohammed Najim Al Salam	2021	10.1007/978-981-15-7527-3_19	https://link.springer.com/chapter/10.1007/978-981-15-7527-3_19	Conference	unique			1	1	1	0	1		0	0	0	0	0	E5																		
255	Springer	25-10-2025	255	An Improved CNN-Based Architecture for Within-Project Software Defect Prediction	Ruchika MalohtraHitendra Singh Yadav	2021	10.1007/978-981-33-6912-2_31	https://link.springer.com/chapter/10.1007/978-981-33-6912-2_31	Conference	unique			1	1	1	0	1		0	0	0	0	0	E5																		
256	Springer	25-10-2025	256	An Ensemble Learning Approach for Software Defect Prediction in Developing Quality Software Product	Yakub Kayode SaheedOlumide LongeUsman Ahmad BabaSandip RakshitNarasimha Rao Vajjhala	2021	10.1007/978-3-030-81462-5_29	https://link.springer.com/chapter/10.1007/978-3-030-81462-5_29	Conference	unique			1	0	0	0	0							E1																		
257	Springer	25-10-2025	257	Cross-Project Defect Prediction by Using Optimized Light Gradient Boosting Machine Algorithm	Shailza KanwarLalit Kumar AwasthiVivek Shrivastava	2022	10.1007/978-981-19-2130-8_73	https://link.springer.com/chapter/10.1007/978-981-19-2130-8_73	Conference	unique			1	0	0	0	0							E1																		
258	Springer	25-10-2025	258	Deep Adversarial Learning Based Heterogeneous Defect Prediction	Ying SunYanfei SunFei WuXiao-Yuan Jing	2021	10.1007/978-3-030-78609-0_28	https://link.springer.com/chapter/10.1007/978-3-030-78609-0_28	Conference	unique	59		1	1	1	0	1		0	0	0	0	0	E5																		
259	Springer	25-10-2025	259	An Empirical Study of Model-Agnostic Interpretation Technique for Just-in-Time Software Defect Prediction	Xingguang YangHuiqun YuGuisheng FanZijie HuangKang YangZiyi Zhou	2021	10.1007/978-3-030-92635-9_25	https://link.springer.com/chapter/10.1007/978-3-030-92635-9_25	Conference	unique			1	0	0	0	0							E3																		
